name,Group,Label,D_58,W_58,D_59,W_59,D_62,W_62,D_83,W_83,D_87,W_87,D_88,W_88,D_89,W_89,D_92,W_92,D_110,W_110,D_115,W_115,D_116,W_116,D_117,W_117,D_120,W_120,D_122,W_122,D_159,W_159,D_160,W_160,D_163,W_163,D_164,W_164,mean_n_neg_charged,std_n_neg_charged,occ_n_neg_charged_gt0,Y23 RMSF (A),R79 RMSF (A),I110 RMSF (A),G163 RMSF (A),Gate (r84-90) mean (A),Gate (r84-90) SD (A),Gate RMSD mean (A),Gate RMSD SD (A),Gate drift100 (A),Gate slope (A/ns),Latch RMSD mean (A),Latch RMSD SD (A),Latch drift100 (A),Latch slope (A/ns),max_saltbridge_occupancy_pct,n_saltbridges_gt50pct,mean_top3_occupancy_pct,delta_D_58,delta_W_58,delta_D_59,delta_W_59,delta_D_62,delta_W_62,delta_D_83,delta_W_83,delta_D_87,delta_W_87,delta_D_88,delta_W_88,delta_D_89,delta_W_89,delta_D_92,delta_W_92,delta_D_110,delta_W_110,delta_D_115,delta_W_115,delta_D_116,delta_W_116,delta_D_117,delta_W_117,delta_D_120,delta_W_120,delta_D_122,delta_W_122,delta_D_159,delta_W_159,delta_D_160,delta_W_160,delta_D_163,delta_W_163,delta_D_164,delta_W_164,hydration_count_pocket_4A_mean,hydration_count_pocket_4A_std,hydration_count_pocket_4A_min,hydration_count_pocket_4A_max,hydration_count_pocket_4A_early20_mean,hydration_count_pocket_4A_late20_mean,hydration_count_pocket_4A_drift20,hydration_count_pocket_4A_slope,hydration_count_pocket_4A_slope_per_ns,gate_bridge_occupancy,triple_bridge_occupancy,mean_n_triple_bridge_waters,co_occurrence_occupancy,mean_run_duration_ns
nonb_021_nb,False Positive,0,0.0,0.5216,0.4458,0.5371,0.4825,0.0652,0.0114,0.0098,0.3121,0.0848,0.6047,0.63,0.5958,0.1573,0.0244,0.0098,0.2526,0.022,0.4344,0.6186,0.2054,0.727,0.4947,0.6756,0.5045,0.0187,0.3733,0.6055,0.4499,0.4947,0.7368,0.0831,0.0913,0.1548,0.0318,0.0383,0.0193201271704573,0.1376475929923029,0.0193201271704573,1.38,1.413,0.734,0.758,0.45371,0.10023,1.2402,0.4906,0.0481,1.7e-05,1.5617,0.5237,0.6405,0.001494,95.74,1,31.91,0.0,-0.5028,0.366,-0.42130000000000006,0.2698,-0.052199999999999996,0.0114,0.0098,0.308,0.0791,0.19240000000000002,0.34479999999999994,0.1548,0.049699999999999994,0.0244,0.0098,0.07089999999999999,-0.008199999999999999,0.19879999999999998,0.32760000000000006,0.2054,0.44420000000000004,0.4629,0.41639999999999994,0.5004000000000001,0.009000000000000001,0.17030000000000003,-0.36519999999999997,0.4491,0.4768,0.7352,0.0807,0.0913,0.1548,0.0318,0.028499999999999998,65.73757131214344,5.537270765693885,49.0,84.0,64.61632653061224,68.93877551020408,4.32244897959184,4.829169420928136,0.0105039030362765,0.7136,0.5705,0.6312,0.6582,1.8062
nonb_023_nb,False Positive,0,0.1271,0.6031,0.4287,0.0147,0.3293,0.0008,0.454,0.0253,0.5754,0.2168,0.3097,0.26,0.9104,0.3651,0.6887,0.0367,0.2445,0.0122,0.5607,0.2901,0.0,0.1671,0.1532,0.1956,0.4963,0.0073,0.9731,0.7376,0.0636,0.3236,0.1467,0.044,0.8378,0.207,0.9258,0.0,0.0042390152441509,0.0649695774490709,0.0042390152441509,2.47,0.806,0.651,0.636,0.49243,0.08675,2.3002,1.3255,-1.9572,-0.006592,1.8084,0.5153,-0.3157,-0.000697,95.25,2,62.22,-0.1271,-0.6014999999999999,-0.0416,-0.0073,0.3211,0.0,0.454,0.0253,0.5746,0.1565,0.2657,0.12550000000000003,0.877,0.2136,0.6887,0.035100000000000006,0.2445,0.0122,0.4418000000000001,0.13040000000000002,0.0,0.0343,0.11819999999999999,0.055400000000000005,0.4963,0.0073,-0.08150000000000002,-0.7246,0.050499999999999996,0.10270000000000001,0.1467,0.028500000000000004,0.48000000000000004,0.10270000000000001,0.8916,0.0,77.12061939690301,7.226916337328586,55.0,105.0,78.3265306122449,75.15510204081633,-3.171428571428564,-7.912721104146924,-0.0172109213793298,0.6274,0.2406,0.2624,0.3276,0.5989
nonb_011_nb,False Positive,0,0.5004,0.5086,0.3985,0.009,0.5346,0.0823,0.1475,0.3488,0.0701,0.0432,0.119,0.2942,0.7808,0.5681,0.4857,0.5387,0.0432,0.0033,0.5827,0.7416,0.0,0.022,0.0008,0.009,0.6479,0.0016,0.9707,0.7074,0.5998,0.3431,0.2795,0.0522,0.8737,0.0212,0.0,0.0033,0.0846172658351675,0.2783113079947491,0.0846172658351675,2.923,1.4,0.715,1.943,0.37286,0.07182,2.2069,0.9379,-1.5338,-0.004678,2.7531,0.5665,-0.3061,-0.001221,92.0,2,59.12,-0.49959999999999993,-0.48899999999999993,0.3757,0.007299999999999999,0.5346,0.0424,0.06439999999999999,0.1711,0.0212,0.0025000000000000022,-0.018000000000000002,0.07749999999999999,0.23960000000000004,0.37810000000000005,0.4857,0.361,0.0432,0.0033,0.5819,0.6716,0.0,0.020399999999999998,0.0008,0.009,0.6479,0.0016,0.0252,-0.5884999999999999,0.5737,0.1182,0.2795,0.0514,0.8737,0.0212,0.0,0.0033,69.19885900570497,7.225412366447066,48.0,92.0,70.63265306122449,66.11836734693877,-4.51428571428572,-9.552742448014149,-0.0207781238673499,0.8711,0.6897,0.7684,0.7774,2.0536
nonb_026_nb,False Positive,0,0.9682,0.9446,0.7604,0.4523,0.5982,0.2893,0.5118,0.0872,0.4686,0.0041,0.1247,0.0595,0.6985,0.0717,0.6341,0.1084,0.5167,0.3847,0.2689,0.0823,0.0,0.0489,0.3211,0.075,0.6504,0.2249,0.9063,0.9511,0.0285,0.0334,0.0359,0.0016,0.4898,0.0114,0.9389,0.2054,0.0250264938452759,0.1562055327159966,0.0250264938452759,1.039,0.536,1.044,1.122,0.73143,0.17672,1.9334,0.6976,0.0679,0.000905,1.3443,0.3186,-0.1878,-0.000504,6.94,0,2.31,-0.9682,-0.9414,0.3064,-0.326,-0.12550000000000006,0.07659999999999997,-0.13280000000000003,0.025300000000000003,0.4686,0.0041,0.12390000000000001,0.0562,0.6446999999999999,0.0685,0.6341,0.04240000000000001,0.5027999999999999,0.35050000000000003,0.2657,0.0774,0.0,0.0465,0.3211,0.0693,0.6414,0.22,0.6723,-0.35450000000000004,0.0285,0.0334,0.0359,0.0016,0.4898,0.0114,0.06690000000000007,-0.185,71.43439282803585,5.430562537382109,54.0,89.0,72.0204081632653,72.01632653061225,-0.0040816326530546,0.7693986285768895,0.0016735152334461,0.1882,0.1259,0.1312,0.1342,0.875
nonb_088_nb,False Positive,0,0.0057,0.3667,0.5379,0.128,0.6634,0.1874,0.6218,0.0253,0.3244,0.0016,0.1899,0.0204,0.5623,0.4246,0.7262,0.5289,0.63,0.511,0.1198,0.4996,0.0,0.0155,0.4409,0.0432,0.4955,0.013,0.9576,0.9527,0.1646,0.0073,0.793,0.0049,0.1133,0.0008,0.3863,0.1907,0.0102714600146735,0.1008263711726276,0.0102714600146735,0.748,0.84,0.905,1.533,0.48486,0.11546,3.6103,0.7835,0.8976,0.00219,3.8845,1.007,1.3131,0.003603,90.9,1,33.84,-0.0057,-0.3537,0.5338,-0.061099999999999995,0.6545,0.0864,0.43200000000000005,0.0016000000000000007,0.3244,0.0008,0.1899,0.019600000000000003,0.48900000000000005,0.41159999999999997,0.7253999999999999,0.3407,0.6251,0.3007,0.1174,0.4931,0.0,0.0155,0.4409,0.0432,0.4955,0.013,-0.5876,-0.5265,0.1646,0.0073,0.7792,0.0049,0.09369999999999999,0.0008,-0.22820000000000001,-0.1565,73.46862265688672,5.6826952445376,58.0,91.0,75.54285714285714,73.2204081632653,-2.32244897959184,-1.147296576220702,-0.0024954792304963,0.4978,0.41,0.4175,0.4318,1.0969
nonb_082_nb,False Positive,0,0.0733,0.7685,0.6487,0.3855,0.1385,0.251,0.0562,0.0685,0.3178,0.1695,0.4181,0.6284,0.5249,0.3822,0.0,0.0008,0.0611,0.1125,0.6447,0.8044,0.1606,0.7963,0.6178,0.599,0.2152,0.1117,0.9731,0.9658,0.7514,0.5412,0.3806,0.075,0.4857,0.2991,0.3496,0.0986,0.0129616043042308,0.1131088021247303,0.0129616043042308,1.302,0.685,1.157,1.217,0.45443,0.14618,1.8784,0.7927,0.6751,0.001481,1.5275,0.4919,-0.266,-0.000589,86.31,2,51.08,-0.0733,-0.7669,0.3766,-0.2828,0.1385,0.0514,0.0562,0.052199999999999996,0.31620000000000004,0.1271,0.1841,0.42550000000000004,0.20620000000000002,0.2323,0.0,0.0008,0.0595,0.07819999999999999,0.24529999999999996,0.5542,0.1492,0.6169,0.5624,0.45799999999999996,0.2152,0.07819999999999999,-0.577,-0.5371,0.7514,0.5355,0.3806,0.0669,0.4857,0.2991,0.3227,-0.048100000000000004,73.80521597392013,6.575896728309465,53.0,100.0,75.52244897959184,76.86530612244898,1.3428571428571416,-0.5886288158135763,-0.0012803236885559,0.8208,0.6582,0.8208,0.8066,1.5173
nonb_075_nb,False Positive,0,0.3407,0.5917,0.3985,0.0636,0.4499,0.0024,0.4328,0.0342,0.5029,0.1369,0.0342,0.4662,0.8826,0.6227,0.577,0.0432,0.6544,0.0236,0.7791,0.6601,0.0,0.0041,0.0,0.0,0.2861,0.0,0.9063,0.7433,0.0008,0.1989,0.141,0.0163,0.7498,0.1557,0.9177,0.0758,0.0032607809570392,0.0570100716065979,0.0032607809570392,2.984,0.755,0.893,1.712,0.99614,0.54658,1.8744,0.9903,-1.0348,-0.002754,1.869,0.4247,0.1695,0.000275,88.83,2,58.25,-0.33909999999999996,-0.5428000000000001,0.27390000000000003,-0.018799999999999997,0.4327,0.0015999999999999999,0.4328,0.032600000000000004,0.5013,0.0807,0.0334,0.1769,0.8712000000000001,0.2168,0.577,0.0408,0.6544,0.0236,0.13370000000000004,0.11569999999999991,0.0,0.0,0.0,0.0,0.2861,0.0,0.029299999999999993,-0.7204999999999999,0.0008,0.033399999999999985,0.1394,-0.0049,0.5035999999999999,0.07740000000000001,0.9104,0.0758,73.94213528932356,5.829196922461352,55.0,97.0,74.44489795918368,74.15918367346939,-0.2857142857142918,0.1791371662034199,0.0003896403832592,0.8448,0.5825,0.6282,0.6417,1.0047
nonb_024_nb,False Positive,0,0.0098,0.1345,0.4808,0.1019,0.8052,0.696,0.0668,0.0375,0.1581,0.0546,0.4336,0.3765,0.5493,0.1793,0.0,0.0041,0.2999,0.4271,0.8411,0.7457,0.11,0.4434,0.7237,0.6854,0.8663,0.3822,0.1671,0.1948,0.1117,0.2698,0.2714,0.0163,0.9087,0.1239,0.0277,0.0244,0.128148691611641,0.3398183375723868,0.1262737425613434,1.159,0.553,0.633,1.021,0.33343,0.06943,2.5518,0.7324,1.1612,0.003157,2.6355,0.8468,1.2607,0.00385,95.66,1,31.89,-0.0098,-0.1019,-0.2999,-0.0359,-0.3203,-0.696,0.0668,-0.007300000000000001,0.15,0.044000000000000004,0.251,0.20290000000000002,0.3399,0.0758,0.0,0.0041,0.26080000000000003,0.33820000000000006,0.4629,0.5183,0.1067,0.3211,0.7237,0.5680999999999999,0.8663,0.3781,0.0709,-0.026900000000000007,0.1109,0.21269999999999997,0.2714,0.0163,0.9087,0.10679999999999999,0.0277,0.0244,77.78728606356968,6.910622893160093,56.0,99.0,72.53877551020408,82.19591836734693,9.657142857142858,9.54661006825259,0.0207647853578087,0.584,0.4213,0.4858,0.563,0.7983
nonb_047_nb,False Positive,0,0.0081,0.7596,0.3888,0.4662,0.3472,0.1002,0.0342,0.0041,0.4311,0.0725,0.7465,0.5232,0.6259,0.1883,0.5803,0.0945,0.2274,0.0652,0.2445,0.4442,0.3472,0.6601,0.6153,0.6471,0.3977,0.0391,0.5656,0.5575,0.5803,0.4311,0.6716,0.0986,0.1369,0.1711,0.0554,0.0774,0.0028531833374093,0.0533389415179232,0.0028531833374093,2.122,0.59,0.705,0.791,0.412,0.09724,1.2992,0.451,0.2763,0.00077,1.5745,0.3983,0.1937,0.000309,61.06,1,32.96,-0.0081,-0.7482,0.2079,-0.4001,0.326,-0.0741,0.0342,0.0,0.4156,0.05620000000000001,0.37489999999999996,0.3293,0.0008000000000000229,0.07330000000000002,0.5730000000000001,0.006500000000000006,0.1891,-0.028599999999999997,0.2323,0.24200000000000002,0.3472,0.4719,0.5933999999999999,0.4426,0.3953,0.0040999999999999995,-0.132,-0.4246,0.5803,0.4221,0.6716,0.09699999999999999,0.1369,0.16540000000000002,0.0554,0.050499999999999996,67.65770171149144,5.823975592529987,49.0,85.0,64.26530612244898,70.66122448979591,6.395918367346937,7.409730573496968,0.0161168691103794,0.6274,0.5165,0.6102,0.5877,2.2274
nonb_018_nb,False Positive,0,0.0285,0.7637,0.3749,0.2673,0.1035,0.0114,0.2934,0.009,0.5216,0.4238,0.3439,0.4866,0.3064,0.1206,0.6349,0.0163,0.2641,0.0114,0.1092,0.3081,0.0049,0.3749,0.4866,0.3472,0.9723,0.2078,0.8215,0.5322,0.7441,0.6186,0.2975,0.1328,0.3195,0.3749,0.141,0.1222,8.151952392598027e-05,0.0090284482882275,8.151952392598027e-05,1.951,1.139,0.83,0.817,0.479,0.10478,1.794,0.6634,-0.071,-0.000467,1.9192,0.4274,0.0993,0.000126,94.51,1,32.82,-0.0285,-0.7629,0.07819999999999999,-0.2486,0.1035,-0.0081,0.2934,0.009,0.5216,0.3936,0.3439,0.4149,0.3064,0.1206,0.6316,0.0131,0.2208,0.005699999999999999,0.1092,0.30569999999999997,0.0049,0.37,0.4833,0.3423,-0.07740000000000002,-0.1442,-0.8215,-0.5241,0.46209999999999996,0.18259999999999998,0.2836,0.0961,0.2893,0.05870000000000003,0.1361,-0.08149999999999999,71.00325998370008,6.09875179020971,55.0,92.0,69.76326530612245,68.63673469387756,-1.126530612244892,-1.067161504583358,-0.0023211778239986,0.7339,0.2759,0.3126,0.425,0.7077
nonb_019_nb,False Positive,0,0.0024,0.2502,0.7702,0.7897,0.0261,0.1337,0.3871,0.0,0.1589,0.1589,0.6235,0.7107,0.2657,0.1891,0.2551,0.0008,0.6601,0.0326,0.2152,0.7058,0.1532,0.7873,0.6569,0.7237,0.5884,0.1459,0.6732,0.4409,0.3089,0.6691,0.4556,0.3765,0.207,0.5077,0.1271,0.2494,0.0027716638134833,0.0525735836061073,0.0027716638134833,0.901,1.493,0.667,0.659,0.286,0.05013,2.5106,0.8102,0.8811,0.002126,2.8172,0.617,0.7467,0.001978,76.82,1,45.76,-0.0024,-0.2388,-0.7286,-0.6129,0.0203,-0.0791,0.3871,0.0,0.1589,0.15730000000000002,0.4458,0.46210000000000007,-0.029299999999999993,0.04729999999999998,0.25429999999999997,0.0008,0.45719999999999994,0.0179,0.07660000000000002,0.2959,0.1532,0.4083,0.6056,0.3529,0.5477,0.1019,-0.14350000000000002,-0.33340000000000003,0.3089,0.6658000000000001,0.4556,0.37,0.207,0.5061,0.12219999999999999,0.18180000000000002,81.00244498777506,8.33747212617815,54.0,105.0,75.66938775510204,77.46122448979592,1.791836734693888,1.2393380215509326,0.0026956781327915,0.8216,0.6537,0.7699,0.7954,1.3347
